time_elapsed,voltage,temperature,pH_uncorrected
0.11425924301147461,1.3453323472769618,1,7.9972779903479925
1.832956075668335,1.3427851048983932,1,8.01294204255239
2.0512709617614746,1.3376906201412488,1,8.044270146961233
2.269127130508423,1.3325961353841045,1,8.075598251370074
2.4869892597198486,1.3427851048983932,1,8.01294204255239
2.688175678253174,1.3300488930055288,1,8.091262303574517
2.873131036758423,1.3300488930055288,1,8.091262303574517
3.0729548931121826,1.3325961353841045,1,8.075598251370074
3.2611024379730225,1.3376906201412488,1,8.044270146961233
3.49497652053833,1.3325961353841045,1,8.075598251370074
3.6798696517944336,1.3376906201412488,1,8.044270146961233
3.866774797439575,1.3427851048983932,1,8.01294204255239
4.051206350326538,1.3351433777626731,1,8.059934199165674
4.285124063491821,1.3427851048983932,1,8.01294204255239
4.484198093414307,1.3376906201412488,1,8.044270146961233
4.669705152511597,1.3427851048983932,1,8.01294204255239
4.854706287384033,1.3376906201412488,1,8.044270146961233
5.0873494148254395,1.3376906201412488,1,8.044270146961233
5.316239595413208,1.3351433777626731,1,8.059934199165674
5.5322229862213135,1.3325961353841045,1,8.075598251370074
5.717944860458374,1.3402378625198175,1,8.028606094756833
5.904527425765991,1.3427851048983932,1,8.01294204255239
6.105552434921265,1.3376906201412488,1,8.044270146961233
6.324360132217407,1.3351433777626731,1,8.059934199165674
6.5100486278533936,1.3427851048983932,1,8.01294204255239
6.696715593338013,1.3427851048983932,1,8.01294204255239
6.91277551651001,1.3325961353841045,1,8.075598251370074
7.116196870803833,1.3376906201412488,1,8.044270146961233
7.351653814315796,1.3427851048983932,1,8.01294204255239
7.537284851074219,1.3376906201412488,1,8.044270146961233
7.740255832672119,1.3427851048983932,1,8.01294204255239
7.929430246353149,1.3376906201412488,1,8.044270146961233
8.129446268081665,1.3300488930055288,1,8.091262303574517
8.315400123596191,1.3376906201412488,1,8.044270146961233
8.516775131225586,1.3325961353841045,1,8.075598251370074
8.702911853790283,1.3427851048983932,1,8.01294204255239
8.92141056060791,1.3300488930055288,1,8.091262303574517
9.123511791229248,1.3325961353841045,1,8.075598251370074
9.340297222137451,1.3427851048983932,1,8.01294204255239
9.526317358016968,1.3427851048983932,1,8.01294204255239
9.697213649749756,1.3376906201412488,1,8.044270146961233
9.896972894668579,1.3376906201412488,1,8.044270146961233
10.081782817840576,1.3376906201412488,1,8.044270146961233
10.283186674118042,1.3427851048983932,1,8.01294204255239
10.46813702583313,1.3376906201412488,1,8.044270146961233
10.654617547988892,1.3376906201412488,1,8.044270146961233
10.84160327911377,1.3376906201412488,1,8.044270146961233
11.027661323547363,1.3427851048983932,1,8.01294204255239
11.227128267288208,1.3351433777626731,1,8.059934199165674
11.429035663604736,1.3351433777626731,1,8.059934199165674
11.61487078666687,1.3427851048983932,1,8.01294204255239
11.81575608253479,1.3376906201412488,1,8.044270146961233
12.032101154327393,1.3376906201412488,1,8.044270146961233
12.216238737106323,1.3376906201412488,1,8.044270146961233
12.44904088973999,1.3351433777626731,1,8.059934199165674
12.634835720062256,1.3376906201412488,1,8.044270146961233
12.853829383850098,1.3427851048983932,1,8.01294204255239
13.05444049835205,1.3402378625198175,1,8.028606094756833
13.254039764404297,1.3376906201412488,1,8.044270146961233
13.455205917358398,1.3300488930055288,1,8.091262303574517
13.673051118850708,1.3351433777626731,1,8.059934199165674
13.874904870986938,1.3351433777626731,1,8.059934199165674
14.075724840164185,1.3325961353841045,1,8.075598251370074
14.274725675582886,1.3376906201412488,1,8.044270146961233
14.505131244659424,1.3351433777626731,1,8.059934199165674
14.736994981765747,1.3300488930055288,1,8.091262303574517
14.923716068267822,1.3351433777626731,1,8.059934199165674
15.108058214187622,1.3300488930055288,1,8.091262303574517
15.308388710021973,1.3300488930055288,1,8.091262303574517
15.541250228881836,1.3325961353841045,1,8.075598251370074
15.743137121200562,1.3300488930055288,1,8.091262303574517
15.94543981552124,1.3427851048983932,1,8.01294204255239
16.18005061149597,1.3376906201412488,1,8.044270146961233
16.412793159484863,1.3427851048983932,1,8.01294204255239
16.613532543182373,1.3376906201412488,1,8.044270146961233
16.81622290611267,1.3453323472769618,1,7.9972779903479925
17.04800033569336,1.3351433777626731,1,8.059934199165674
17.28001070022583,1.3427851048983932,1,8.01294204255239
17.511852264404297,1.3300488930055288,1,8.091262303574517
17.700258493423462,1.3300488930055288,1,8.091262303574517
17.886101961135864,1.3351433777626731,1,8.059934199165674
18.10214900970459,1.3427851048983932,1,8.01294204255239
18.305153608322144,1.3427851048983932,1,8.01294204255239
18.536353826522827,1.3300488930055288,1,8.091262303574517
18.735238313674927,1.3325961353841045,1,8.075598251370074
18.9352810382843,1.3376906201412488,1,8.044270146961233
19.12212324142456,1.3325961353841045,1,8.075598251370074
19.35616135597229,1.3427851048983932,1,8.01294204255239
19.585151433944702,1.3427851048983932,1,8.01294204255239
19.787041664123535,1.3351433777626731,1,8.059934199165674
20.05392599105835,1.3351433777626731,1,8.059934199165674
20.286257028579712,1.3427851048983932,1,8.01294204255239
20.48623275756836,1.3376906201412488,1,8.044270146961233
20.688400506973267,1.3300488930055288,1,8.091262303574517
20.859169244766235,1.3351433777626731,1,8.059934199165674
21.060314893722534,1.3427851048983932,1,8.01294204255239
21.294142723083496,1.3376906201412488,1,8.044270146961233
21.528324365615845,1.3351433777626731,1,8.059934199165674
21.714581727981567,1.3300488930055288,1,8.091262303574517
21.91511845588684,1.3300488930055288,1,8.091262303574517
22.132312536239624,1.3376906201412488,1,8.044270146961233
22.316266298294067,1.3427851048983932,1,8.01294204255239
22.548052549362183,1.3427851048983932,1,8.01294204255239
22.736127614974976,1.3300488930055288,1,8.091262303574517
22.968038082122803,1.3427851048983932,1,8.01294204255239
23.1540367603302,1.3351433777626731,1,8.059934199165674
23.35481309890747,1.3351433777626731,1,8.059934199165674
23.572683572769165,1.3300488930055288,1,8.091262303574517
23.774126529693604,1.3325961353841045,1,8.075598251370074
23.96004605293274,1.3376906201412488,1,8.044270146961233
24.19005846977234,1.3427851048983932,1,8.01294204255239
24.39101552963257,1.3376906201412488,1,8.044270146961233
24.594721794128418,1.3300488930055288,1,8.091262303574517
24.827187538146973,1.3351433777626731,1,8.059934199165674
25.01594090461731,1.3300488930055288,1,8.091262303574517
25.249008417129517,1.3300488930055288,1,8.091262303574517
25.449923753738403,1.3300488930055288,1,8.091262303574517
25.6813485622406,1.3351433777626731,1,8.059934199165674
25.866250038146973,1.3351433777626731,1,8.059934199165674
26.0540292263031,1.3402378625198175,1,8.028606094756833
26.273648977279663,1.3351433777626731,1,8.059934199165674
26.463219165802002,1.3300488930055288,1,8.091262303574517
26.64818835258484,1.3351433777626731,1,8.059934199165674
26.834205627441406,1.3351433777626731,1,8.059934199165674
27.036118030548096,1.3351433777626731,1,8.059934199165674
27.253845930099487,1.3376906201412488,1,8.044270146961233
27.454853773117065,1.3351433777626731,1,8.059934199165674
27.657106399536133,1.3376906201412488,1,8.044270146961233
27.843791246414185,1.3351433777626731,1,8.059934199165674
28.07662796974182,1.3376906201412488,1,8.044270146961233
28.326209783554077,1.3376906201412488,1,8.044270146961233
28.513003826141357,1.3376906201412488,1,8.044270146961233
28.69907307624817,1.3351433777626731,1,8.059934199165674
28.917426109313965,1.3300488930055288,1,8.091262303574517
29.12044358253479,1.3376906201412488,1,8.044270146961233
29.30856728553772,1.3453323472769618,1,7.9972779903479925
29.496005058288574,1.3427851048983932,1,8.01294204255239
29.712745189666748,1.3351433777626731,1,8.059934199165674
29.95995020866394,1.3376906201412488,1,8.044270146961233
30.179535150527954,1.3376906201412488,1,8.044270146961233
30.44614553451538,1.3300488930055288,1,8.091262303574517
30.710341215133667,1.3300488930055288,1,8.091262303574517
30.92619824409485,1.3300488930055288,1,8.091262303574517
31.14385962486267,1.3300488930055288,1,8.091262303574517
31.39482617378235,1.3351433777626731,1,8.059934199165674
31.644726753234863,1.3427851048983932,1,8.01294204255239
31.938764333724976,1.3427851048983932,1,8.01294204255239
32.14095640182495,1.3351433777626731,1,8.059934199165674
32.375587463378906,1.3427851048983932,1,8.01294204255239
32.578086853027344,1.3427851048983932,1,8.01294204255239
32.81125783920288,1.3300488930055288,1,8.091262303574517
33.00004577636719,1.3427851048983932,1,8.01294204255239
33.21802854537964,1.3300488930055288,1,8.091262303574517
33.4386625289917,1.3376906201412488,1,8.044270146961233
33.67101049423218,1.3427851048983932,1,8.01294204255239
33.90404486656189,1.3325961353841045,1,8.075598251370074
34.136621713638306,1.3376906201412488,1,8.044270146961233
34.354132652282715,1.3376906201412488,1,8.044270146961233
34.58518052101135,1.3325961353841045,1,8.075598251370074
34.77272891998291,1.3325961353841045,1,8.075598251370074
35.006057262420654,1.3300488930055288,1,8.091262303574517
35.23907136917114,1.3376906201412488,1,8.044270146961233
35.44228482246399,1.3376906201412488,1,8.044270146961233
35.64609336853027,1.3453323472769618,1,7.9972779903479925
35.8795211315155,1.3376906201412488,1,8.044270146961233
36.11281633377075,1.3376906201412488,1,8.044270146961233
36.33072638511658,1.3427851048983932,1,8.01294204255239
36.56271767616272,1.3325961353841045,1,8.075598251370074
36.77963161468506,1.3325961353841045,1,8.075598251370074
36.96973156929016,1.3427851048983932,1,8.01294204255239
37.20567274093628,1.3376906201412488,1,8.044270146961233
37.40765380859375,1.3376906201412488,1,8.044270146961233
37.60875344276428,1.3325961353841045,1,8.075598251370074
37.810590505599976,1.3376906201412488,1,8.044270146961233
38.012096643447876,1.3325961353841045,1,8.075598251370074
38.24404001235962,1.3376906201412488,1,8.044270146961233
38.465633392333984,1.3427851048983932,1,8.01294204255239
38.68491339683533,1.3300488930055288,1,8.091262303574517
38.88548135757446,1.3427851048983932,1,8.01294204255239
39.07168984413147,1.3376906201412488,1,8.044270146961233
39.27471208572388,1.3376906201412488,1,8.044270146961233
39.504124879837036,1.3427851048983932,1,8.01294204255239
39.706778049468994,1.3376906201412488,1,8.044270146961233
39.93909668922424,1.3478795896555305,1,7.981613938143594
40.14104413986206,1.3427851048983932,1,8.01294204255239
40.34571409225464,1.3325961353841045,1,8.075598251370074
40.55056881904602,1.3351433777626731,1,8.059934199165674
40.75271821022034,1.3376906201412488,1,8.044270146961233
40.941009283065796,1.3325961353841045,1,8.075598251370074
41.14258623123169,1.3376906201412488,1,8.044270146961233
41.34404754638672,1.3376906201412488,1,8.044270146961233
41.53082823753357,1.3300488930055288,1,8.091262303574517
41.733447790145874,1.3300488930055288,1,8.091262303574517
41.92073893547058,1.3427851048983932,1,8.01294204255239
42.12378549575806,1.3376906201412488,1,8.044270146961233
42.31110739707947,1.3376906201412488,1,8.044270146961233
42.49891543388367,1.3300488930055288,1,8.091262303574517
42.683186292648315,1.3351433777626731,1,8.059934199165674
42.91814565658569,1.3427851048983932,1,8.01294204255239
43.11820960044861,1.3300488930055288,1,8.091262303574517
43.319297075271606,1.3300488930055288,1,8.091262303574517
43.50776791572571,1.3351433777626731,1,8.059934199165674
43.74012351036072,1.3300488930055288,1,8.091262303574517
43.94285488128662,1.3325961353841045,1,8.075598251370074
44.130409479141235,1.3427851048983932,1,8.01294204255239
44.36257791519165,1.3351433777626731,1,8.059934199165674
44.550936698913574,1.3427851048983932,1,8.01294204255239
44.754064083099365,1.3351433777626731,1,8.059934199165674
44.94275736808777,1.3351433777626731,1,8.059934199165674
45.14374566078186,1.3351433777626731,1,8.059934199165674
45.328282594680786,1.3427851048983932,1,8.01294204255239
45.51548361778259,1.3376906201412488,1,8.044270146961233
45.763522148132324,1.3351433777626731,1,8.059934199165674
45.96501159667969,1.3376906201412488,1,8.044270146961233
46.16812825202942,1.3427851048983932,1,8.01294204255239
46.3573522567749,1.3376906201412488,1,8.044270146961233
46.54379653930664,1.3351433777626731,1,8.059934199165674
46.729828119277954,1.3351433777626731,1,8.059934199165674
46.96175813674927,1.3376906201412488,1,8.044270146961233
47.14673924446106,1.3351433777626731,1,8.059934199165674
